Method,trial_num,Bounds,Dimensions,Samples,Iterations,Function,Fitness_Value,Run_Time_Sec
HDS,46,"[(-100, 100)]",50,1000,100,F122017,20734522.398463182,21.122761964797974
Sobol,46,"[(-100, 100)]",100,1000,100,F12017,32880162926.40184,15.122241735458374
HDS,46,"[(-100, 100)]",10,1000,100,F132017,1363.064763031281,20.03675007820129
HDS,46,"[(-100, 100)]",100,1000,100,F122017,1023051431.6960238,21.99173402786255
HDS,46,"[(-100, 100)]",30,1000,100,F132017,375285.9186211407,21.36851978302002
Sobol,46,"[(-100, 100)]",10,1000,100,F122017,1337.201031549056,19.125712156295776
Sobol,46,"[(-100, 100)]",30,1000,100,F122017,1632879.4648832404,19.55024719238281
Sobol,46,"[(-100, 100)]",50,1000,100,F122017,25280718.79081562,19.726485013961792
Sobol,46,"[(-100, 100)]",10,1000,100,F132017,1412.355109144333,19.249558687210083
HDS,46,"[(-100, 100)]",50,1000,100,F132017,1625641.993623361,23.07060194015503
Sobol,46,"[(-100, 100)]",100,1000,100,F122017,2422349810.016773,20.354188919067383
Sobol,46,"[(-100, 100)]",30,1000,100,F132017,163256.28872391523,21.034013986587524
HDS,46,"[(-100, 100)]",10,1000,100,F142017,1654.327520785141,19.631807327270508
HDS,46,"[(-100, 100)]",30,1000,100,F142017,3315186.6830456955,20.232594966888428
HDS,46,"[(-100, 100)]",100,1000,100,F132017,32127350.88264571,27.507686853408813
HDS,46,"[(-100, 100)]",50,1000,100,F142017,8623668.171590686,20.52250504493713
HDS,46,"[(-100, 100)]",100,1000,100,F142017,1069419280.049096,21.6769700050354
Sobol,46,"[(-100, 100)]",50,1000,100,F132017,1813525.588744024,22.727635145187374
HDS,46,"[(-100, 100)]",10,1000,100,F152017,1337.8544129402703,20.706732749938965
Sobol,46,"[(-100, 100)]",10,1000,100,F142017,1900.6192649403831,19.233636140823364
Sobol,46,"[(-100, 100)]",30,1000,100,F142017,7848217.6892762035,19.25101327896118
Sobol,46,"[(-100, 100)]",100,1000,100,F132017,32679761.47450389,25.326338052749637
Sobol,46,"[(-100, 100)]",50,1000,100,F142017,21986885.14306885,19.746551990509037
Sobol,46,"[(-100, 100)]",10,1000,100,F152017,1337.3195845897178,16.59765124320984
Sobol,46,"[(-100, 100)]",100,1000,100,F142017,335824409.3661671,20.56742286682129
HDS,46,"[(-100, 100)]",30,1000,100,F152017,1986.4611212787752,33.9891300201416
Sobol,45,"[(-100, 100)]",100,1000,100,F282017,26313026598.9669,266.23633003234863
HDS,46,"[(-100, 100)]",50,1000,100,F152017,7740.700696912414,39.47076416015625
HDS,46,"[(-100, 100)]",10,1000,100,F172017,,21.46369981765747
HDS,46,"[(-100, 100)]",10,1000,100,F162017,1511.6560209796191,45.76886224746704
HDS,46,"[(-100, 100)]",100,1000,100,F152017,467596.2914599832,54.83621025085449
Sobol,46,"[(-100, 100)]",30,1000,100,F152017,4527.142968766307,33.3365330696106
Sobol,46,"[(-100, 100)]",10,1000,100,F172017,,20.90318298339844
Sobol,46,"[(-100, 100)]",50,1000,100,F152017,13244.955900486106,38.98651695251465
HDS,46,"[(-100, 100)]",30,1000,100,F172017,133757.9988479404,21.54882287979126
HDS,46,"[(-100, 100)]",50,1000,100,F172017,1865678.670937252,22.323401927948
HDS,46,"[(-100, 100)]",30,1000,100,F162017,101475.98610173118,84.86410689353943
Sobol,46,"[(-100, 100)]",10,1000,100,F162017,1663.1715955876186,45.24042177200317
HDS,46,"[(-100, 100)]",100,1000,100,F172017,8633097.255625311,23.528839826583862
Sobol,46,"[(-100, 100)]",30,1000,100,F172017,159875.10861888228,21.231333017349243
Sobol,46,"[(-100, 100)]",100,1000,100,F152017,276411.54526137566,54.132993936538696
Sobol,46,"[(-100, 100)]",50,1000,100,F172017,991454.404103848,21.42259693145752
HDS,46,"[(-100, 100)]",10,1000,100,F182017,1809.971585398647,21.70967197418213
Sobol,46,"[(-100, 100)]",100,1000,100,F172017,7796426.579506892,22.084338903427124
HDS,46,"[(-100, 100)]",50,1000,100,F162017,409040576.7024702,122.94279909133913
Sobol,46,"[(-100, 100)]",10,1000,100,F182017,1810.004756430599,21.205988883972168
HDS,46,"[(-100, 100)]",30,1000,100,F182017,126330.96059303371,48.20654678344727
HDS,46,"[(-100, 100)]",10,1000,100,F192017,1841.410725395188,46.06743597984314
HDS,46,"[(-100, 100)]",50,1000,100,F182017,1774882.1439028597,64.3411660194397
Sobol,46,"[(-100, 100)]",30,1000,100,F162017,69929.01016338242,83.8259949684143
Sobol,46,"[(-100, 100)]",30,1000,100,F182017,900655.8299236522,47.731404066085815
Sobol,46,"[(-100, 100)]",10,1000,100,F192017,1840.7189761740365,45.600021839141846
HDS,46,"[(-100, 100)]",100,1000,100,F182017,956677613.91018,106.24025821685792
HDS,46,"[(-100, 100)]",10,1000,100,F202017,2130.051294821224,8.417458772659302
HDS,46,"[(-100, 100)]",30,1000,100,F192017,2412.1182694253266,86.36403107643127
Sobol,46,"[(-100, 100)]",10,1000,100,F202017,2134.7546926635823,8.710986137390137
HDS,46,"[(-100, 100)]",100,1000,100,F162017,298099230596.0192,219.7134931087494
Sobol,46,"[(-100, 100)]",50,1000,100,F182017,14383081.048575437,64.48180389404297
Sobol,46,"[(-100, 100)]",50,1000,100,F162017,64280467.182392746,122.58684492111206
HDS,46,"[(-100, 100)]",30,1000,100,F202017,2474.661397941796,24.88614106178284
HDS,46,"[(-100, 100)]",50,1000,100,F202017,3827.059266007167,25.991729974746704
Sobol,46,"[(-100, 100)]",30,1000,100,F202017,2296.407473764977,24.18853998184204
HDS,46,"[(-100, 100)]",10,1000,100,F212017,2213.1774700212213,2.38961124420166
HDS,46,"[(-100, 100)]",100,1000,100,F202017,42582.2243386038,27.97273015975952
Sobol,46,"[(-100, 100)]",50,1000,100,F202017,4334.322462549178,25.31523895263672
HDS,46,"[(-100, 100)]",50,1000,100,F192017,2676.954185337629,124.6157410144806
Sobol,46,"[(-100, 100)]",100,1000,100,F202017,42135.68949308109,26.2120418548584
Sobol,46,"[(-100, 100)]",10,1000,100,F212017,813.4380358465864,29.17853879928589
Sobol,46,"[(-100, 100)]",30,1000,100,F192017,2672.8735652463206,87.01209592819214
HDS,46,"[(-100, 100)]",30,1000,100,F212017,2326.077344279519,29.500903367996216
Sobol,46,"[(-100, 100)]",100,1000,100,F182017,1020674158.7099384,104.93511700630188
HDS,46,"[(-100, 100)]",10,1000,100,F22017,200.29477253685025,14.382572174072266
HDS,46,"[(-100, 100)]",50,1000,100,F212017,2536.9654056945865,30.43572211265564
HDS,46,"[(-100, 100)]",30,1000,100,F22017,18180.21523634186,15.97847819328308
HDS,46,"[(-100, 100)]",100,1000,100,F212017,3421.339144634266,33.27748394012451
Sobol,46,"[(-100, 100)]",10,1000,100,F22017,200.72647244836529,15.339725017547607
Sobol,46,"[(-100, 100)]",30,1000,100,F212017,2304.89696019884,29.68090224266052
Sobol,46,"[(-100, 100)]",30,1000,100,F22017,23263.10120846797,15.43336820602417
HDS,46,"[(-100, 100)]",50,1000,100,F22017,65763.1087185684,16.08539915084839
HDS,46,"[(-100, 100)]",100,1000,100,F22017,228347.11427566965,17.351243019104004
HDS,46,"[(-100, 100)]",10,1000,100,F222017,2359.26996994585,11.940923929214478
Sobol,46,"[(-100, 100)]",50,1000,100,F212017,2534.945032945723,30.320838928222656
Sobol,46,"[(-100, 100)]",100,1000,100,F212017,3332.2506101917243,32.967045068740845
Sobol,46,"[(-100, 100)]",50,1000,100,F22017,89397.97329691895,16.83826994895935
Sobol,46,"[(-100, 100)]",100,1000,100,F22017,308543.9111301748,17.98980712890625
Sobol,46,"[(-100, 100)]",10,1000,100,F222017,2374.192364160644,17.178898096084595
HDS,46,"[(-100, 100)]",10,1000,100,F232017,2550.6304463777487,11.899086713790894
HDS,46,"[(-100, 100)]",30,1000,100,F222017,3236.679462685094,39.6187789440155
Sobol,46,"[(-100, 100)]",10,1000,100,F232017,2537.274099110752,16.843627214431763
HDS,46,"[(-100, 100)]",50,1000,100,F222017,10565.045946233464,41.07709884643555
HDS,46,"[(-100, 100)]",30,1000,100,F232017,3264.308672296965,34.81614089012146
HDS,46,"[(-100, 100)]",100,1000,100,F222017,25004.67204159575,44.84550404548645
HDS,46,"[(-100, 100)]",100,1000,100,F192017,6174.224880706414,235.7940359115601
Sobol,46,"[(-100, 100)]",50,1000,100,F192017,2667.49455468286,135.9607491493225
HDS,46,"[(-100, 100)]",50,1000,100,F232017,8744.945195924563,31.74714088439941
Sobol,46,"[(-100, 100)]",30,1000,100,F222017,3740.2810437334574,36.99214196205139
Sobol,46,"[(-100, 100)]",30,1000,100,F232017,2849.1390734278766,30.401344060897827
Sobol,46,"[(-100, 100)]",50,1000,100,F222017,8040.345997891298,36.64808011054993
Sobol,46,"[(-100, 100)]",100,1000,100,F222017,32710.993266861013,38.65112113952637
HDS,46,"[(-100, 100)]",10,1000,100,F242017,2887.5034921915453,15.279461860656738
Sobol,46,"[(-100, 100)]",100,1000,100,F162017,15394732780.5213,233.4975910186768
HDS,46,"[(-100, 100)]",100,1000,100,F232017,35419.52157209483,34.77786588668823
Sobol,46,"[(-100, 100)]",10,1000,100,F242017,2890.8815833158774,13.3146550655365
Sobol,46,"[(-100, 100)]",50,1000,100,F232017,7283.955350653975,30.7814199924469
HDS,46,"[(-100, 100)]",30,1000,100,F242017,2871.879286177161,31.235301971435547
HDS,46,"[(-100, 100)]",10,1000,100,F252017,2965.230950660391,18.03706908226013
HDS,46,"[(-100, 100)]",50,1000,100,F242017,4248.649986774535,32.932157039642334
HDS,46,"[(-100, 100)]",100,1000,100,F242017,6653.986375060415,36.59928798675537
Sobol,46,"[(-100, 100)]",100,1000,100,F232017,51961.83555741635,32.82327079772949
Sobol,46,"[(-100, 100)]",10,1000,100,F252017,2501.607199573125,26.677589178085327
Sobol,46,"[(-100, 100)]",30,1000,100,F242017,2867.0912719821254,30.683581113815308
Sobol,46,"[(-100, 100)]",50,1000,100,F242017,3846.4190198347296,31.386146068573
Sobol,46,"[(-100, 100)]",100,1000,100,F242017,8488.229297393838,33.094099044799805
HDS,46,"[(-100, 100)]",10,1000,100,F262017,2967.758002670236,29.47295498847961
HDS,46,"[(-100, 100)]",30,1000,100,F252017,3388.7521146343224,65.36221385002136
Sobol,46,"[(-100, 100)]",10,1000,100,F262017,2997.3872759314854,13.882747888565063
HDS,46,"[(-100, 100)]",10,1000,100,F272017,2839.870277641588,11.47152304649353
Sobol,46,"[(-100, 100)]",10,1000,100,F272017,2812.152195610491,11.039576053619385
HDS,46,"[(-100, 100)]",50,1000,100,F252017,4638.920629076555,111.67015194892883
HDS,46,"[(-100, 100)]",30,1000,100,F262017,3177.120434806595,83.09815096855164
Sobol,46,"[(-100, 100)]",30,1000,100,F252017,3378.407128038153,80.7329568862915
HDS,46,"[(-100, 100)]",50,1000,100,F262017,3771.9704483369455,111.8352198600769
HDS,46,"[(-100, 100)]",30,1000,100,F272017,2863.179287015323,77.47947311401367
Sobol,46,"[(-100, 100)]",100,1000,100,F192017,4204.091979239857,233.2912940979004
Sobol,46,"[(-100, 100)]",30,1000,100,F262017,3226.1615126697598,82.51154088973999
HDS,46,"[(-100, 100)]",100,1000,100,F252017,17141.321600394644,183.17343401908877
Sobol,46,"[(-100, 100)]",50,1000,100,F252017,5078.781355326378,109.61127209663393
HDS,46,"[(-100, 100)]",100,1000,100,F262017,5398.716437922415,186.1400580406189
Sobol,46,"[(-100, 100)]",30,1000,100,F272017,2859.7367375320373,69.74137902259827
HDS,46,"[(-100, 100)]",50,1000,100,F272017,3262.0724140638144,105.44253301620483
Sobol,46,"[(-100, 100)]",50,1000,100,F262017,3737.901954728901,111.66711282730104
HDS,46,"[(-100, 100)]",10,1000,100,F282017,4253.624608253282,71.15592288970947
HDS,46,"[(-100, 100)]",30,1000,100,F282017,7919963.437084214,117.89016604423524
Sobol,46,"[(-100, 100)]",10,1000,100,F282017,4225.605768782577,70.28302311897278
Sobol,46,"[(-100, 100)]",50,1000,100,F272017,3251.4629827872755,98.8660490512848
HDS,46,"[(-100, 100)]",100,1000,100,F272017,4471.7406424795545,177.26910614967346
HDS,46,"[(-100, 100)]",10,1000,100,F292017,,50.83363103866577
Sobol,46,"[(-100, 100)]",100,1000,100,F252017,24102.51249133484,181.42470026016235
HDS,46,"[(-100, 100)]",50,1000,100,F282017,502535807.3183909,164.97283816337583
HDS,46,"[(-100, 100)]",30,1000,100,F292017,28795043.54160268,68.30503511428833
Sobol,46,"[(-100, 100)]",100,1000,100,F262017,5278.335874960356,185.8430459499359
Sobol,46,"[(-100, 100)]",10,1000,100,F292017,,51.651833295822144
HDS,46,"[(-100, 100)]",10,1000,100,F32017,309.2702700649103,5.287545204162598
Sobol,46,"[(-100, 100)]",30,1000,100,F282017,7144020.60112059,118.93549418449402
Sobol,46,"[(-100, 100)]",10,1000,100,F32017,308.23431587967315,6.499940872192383
HDS,46,"[(-100, 100)]",30,1000,100,F32017,381.5350988071797,17.19569993019104
HDS,46,"[(-100, 100)]",50,1000,100,F32017,1129.5912476771095,17.5253849029541
HDS,46,"[(-100, 100)]",50,1000,100,F292017,143167433.66174415,86.9258828163147
Sobol,46,"[(-100, 100)]",30,1000,100,F292017,18535415.619781803,68.29595589637756
Sobol,46,"[(-100, 100)]",30,1000,100,F32017,357.813056318245,17.017728090286255
Sobol,46,"[(-100, 100)]",50,1000,100,F32017,1193.063674258441,16.996299028396606
HDS,46,"[(-100, 100)]",100,1000,100,F32017,8884.58304554462,19.087756156921387
HDS,46,"[(-100, 100)]",10,1000,100,F42017,426.68534857187393,16.48934507369995
HDS,46,"[(-100, 100)]",30,1000,100,F42017,708.0998397533417,16.7959041595459
Sobol,46,"[(-100, 100)]",100,1000,100,F32017,8644.58656420861,17.6863911151886
Sobol,46,"[(-100, 100)]",10,1000,100,F42017,427.63807044192765,15.997920036315918
Sobol,46,"[(-100, 100)]",30,1000,100,F42017,769.3277255846846,16.316016912460327
HDS,46,"[(-100, 100)]",10,1000,100,F52017,500.0041980631779,0.4269239902496338
Sobol,46,"[(-100, 100)]",10,1000,100,F52017,500.0035928735333,0.2603311538696289
HDS,46,"[(-100, 100)]",30,1000,100,F52017,500.0522968625497,0.8943390846252441
Sobol,46,"[(-100, 100)]",30,1000,100,F52017,500.05816079201327,0.4389481544494629
HDS,46,"[(-100, 100)]",50,1000,100,F52017,500.0699833060183,1.093864917755127
Sobol,46,"[(-100, 100)]",50,1000,100,F52017,500.08966344232266,0.464257001876831
HDS,46,"[(-100, 100)]",100,1000,100,F52017,500.1030754286131,2.189150094985962
Sobol,46,"[(-100, 100)]",100,1000,100,F52017,500.13345138279095,0.7595641613006592
HDS,46,"[(-100, 100)]",50,1000,100,F42017,3466.889049608892,16.73745632171631
HDS,46,"[(-100, 100)]",100,1000,100,F42017,32133.378482198663,19.650893926620483
HDS,46,"[(-100, 100)]",100,1000,100,F282017,5696145020.623508,281.0250680446625
Sobol,46,"[(-100, 100)]",100,1000,100,F272017,4921.457464818584,180.798623085022
HDS,46,"[(-100, 100)]",10,1000,100,F62017,653.5034278914698,18.706153869628903
Sobol,46,"[(-100, 100)]",50,1000,100,F42017,3957.671704967705,16.79350519180298
HDS,46,"[(-100, 100)]",100,1000,100,F292017,3034101081.964646,131.13100004196167
Sobol,46,"[(-100, 100)]",100,1000,100,F42017,45973.81718495727,18.320167064666748
HDS,46,"[(-100, 100)]",30,1000,100,F62017,2743.0087178892404,18.98609685897827
Sobol,46,"[(-100, 100)]",50,1000,100,F292017,2334780071.406259,87.05299997329712
Sobol,46,"[(-100, 100)]",10,1000,100,F62017,645.5487523089841,18.170727968215942
HDS,46,"[(-100, 100)]",50,1000,100,F62017,71447.58152466502,19.30482530593872
Sobol,46,"[(-100, 100)]",50,1000,100,F282017,209436336.6909893,167.22896790504456
HDS,46,"[(-100, 100)]",100,1000,100,F62017,1395188.8260287945,21.255619049072266
Sobol,46,"[(-100, 100)]",30,1000,100,F62017,4836.831248764782,19.258743047714237
HDS,46,"[(-100, 100)]",10,1000,100,F72017,738.8682931586363,23.80522394180298
HDS,46,"[(-100, 100)]",30,1000,100,F72017,1189.3068871849914,24.393124103546143
Sobol,46,"[(-100, 100)]",50,1000,100,F62017,48113.083905158586,19.397443771362305
HDS,46,"[(-100, 100)]",10,1000,100,F82017,801.6696634162674,0.960740089416504
Sobol,46,"[(-100, 100)]",10,1000,100,F82017,801.7859313589339,0.9592819213867188
HDS,46,"[(-100, 100)]",30,1000,100,F82017,809.8324347176764,5.286033153533936
Sobol,46,"[(-100, 100)]",100,1000,100,F62017,1312655.08359262,19.27535891532898
HDS,46,"[(-100, 100)]",50,1000,100,F72017,1575.810659685755,24.270430088043213
Sobol,46,"[(-100, 100)]",30,1000,100,F82017,809.444918477014,4.164555788040161
HDS,46,"[(-100, 100)]",100,1000,100,F72017,3248.8344323053857,25.818434715271
HDS,46,"[(-100, 100)]",50,1000,100,F82017,814.4604955262696,10.727231979370115
Sobol,46,"[(-100, 100)]",10,1000,100,F72017,738.0,22.902250051498413
Sobol,46,"[(-100, 100)]",30,1000,100,F72017,1137.2706768041876,23.015002012252808
Sobol,46,"[(-100, 100)]",50,1000,100,F82017,812.6235083560372,13.27864909172058
HDS,46,"[(-100, 100)]",100,1000,100,F82017,903.7624680719218,20.74759602546692
Sobol,46,"[(-100, 100)]",50,1000,100,F72017,1623.5173818475562,23.76060390472412
Sobol,46,"[(-100, 100)]",100,1000,100,F72017,3096.0326252644654,24.029970169067383
HDS,46,"[(-100, 100)]",10,1000,100,F92017,-441.0382518165016,22.2269299030304
HDS,46,"[(-100, 100)]",30,1000,100,F92017,3647.413852819427,23.4470648765564
Sobol,46,"[(-100, 100)]",100,1000,100,F82017,933.7777944635214,19.37921929359436
HDS,46,"[(-100, 100)]",50,1000,100,F92017,9454.480115603912,24.69081115722656
HDS,46,"[(-100, 100)]",100,1000,100,F92017,24546.70124722003,26.25896406173706
HDS,47,"[(-100, 100)]",10,1000,100,F102017,1043.570333566072,19.886019945144653
Sobol,46,"[(-100, 100)]",10,1000,100,F92017,-889.5589113991473,22.56939697265625
Sobol,46,"[(-100, 100)]",30,1000,100,F92017,4096.925822247746,23.05722427368164
HDS,47,"[(-100, 100)]",30,1000,100,F102017,101872.67929525903,20.09571099281311
Sobol,46,"[(-100, 100)]",50,1000,100,F92017,9804.069746872225,24.369457006454468
Sobol,47,"[(-100, 100)]",10,1000,100,F102017,1045.1573263779055,20.011556148529053
Sobol,46,"[(-100, 100)]",100,1000,100,F92017,23427.03745954183,25.140362977981567
HDS,47,"[(-100, 100)]",50,1000,100,F102017,201529.8244584748,21.43370795249939
HDS,47,"[(-100, 100)]",100,1000,100,F102017,933987.4716983492,22.49518704414368
Sobol,47,"[(-100, 100)]",30,1000,100,F102017,143155.52046581364,20.671990156173703
Sobol,46,"[(-100, 100)]",100,1000,100,F292017,1814842012.60545,133.20206308364868
Sobol,47,"[(-100, 100)]",50,1000,100,F102017,292375.3894295185,20.851433277130127
HDS,47,"[(-100, 100)]",10,1000,100,F112017,131133.32198554714,26.6070408821106
HDS,47,"[(-100, 100)]",30,1000,100,F112017,75263356.67345412,26.755999088287357
HDS,47,"[(-100, 100)]",50,1000,100,F112017,329255475.82650834,27.554606914520264
Sobol,47,"[(-100, 100)]",100,1000,100,F102017,1429585.53953986,22.074193000793457
HDS,47,"[(-100, 100)]",10,1000,100,F12017,36417.57092750053,16.52347183227539
HDS,47,"[(-100, 100)]",100,1000,100,F112017,4285156882.169251,28.136860847473145
HDS,47,"[(-100, 100)]",30,1000,100,F12017,75776586.82527065,17.377344131469727
Sobol,47,"[(-100, 100)]",10,1000,100,F12017,3207.263372344262,16.342689990997314
HDS,47,"[(-100, 100)]",50,1000,100,F12017,775775271.6589276,17.31860876083374
Sobol,47,"[(-100, 100)]",10,1000,100,F112017,84409.86888135059,25.682265758514404
Sobol,47,"[(-100, 100)]",30,1000,100,F112017,66230636.85204154,25.83108711242676
Sobol,47,"[(-100, 100)]",50,1000,100,F112017,271256210.4242202,26.09895610809326
Sobol,47,"[(-100, 100)]",30,1000,100,F12017,82181579.09690946,16.608669996261597
Sobol,47,"[(-100, 100)]",50,1000,100,F12017,4447566139.73423,16.693951845169067
Sobol,47,"[(-100, 100)]",100,1000,100,F112017,5291006602.157427,27.131723880767822
HDS,47,"[(-100, 100)]",100,1000,100,F12017,47920563004.75707,18.73438787460327
HDS,47,"[(-100, 100)]",10,1000,100,F122017,1408.7417683133394,22.1506769657135
HDS,47,"[(-100, 100)]",30,1000,100,F122017,246820.599081401,23.21530103683472
HDS,47,"[(-100, 100)]",50,1000,100,F122017,57439105.71149449,23.62810516357422
HDS,47,"[(-100, 100)]",100,1000,100,F122017,7439826467.27935,25.02116823196411
Sobol,47,"[(-100, 100)]",100,1000,100,F12017,52172323012.08066,18.0306339263916
HDS,47,"[(-100, 100)]",10,1000,100,F132017,1374.1429110752858,23.310652017593384
HDS,47,"[(-100, 100)]",30,1000,100,F132017,352817.41271969955,24.685444831848145
Sobol,47,"[(-100, 100)]",10,1000,100,F122017,1556.6016178230009,22.0654411315918
Sobol,47,"[(-100, 100)]",30,1000,100,F122017,135404.33407116382,22.40026092529297
Sobol,47,"[(-100, 100)]",50,1000,100,F122017,34484651.01859526,22.470134019851685
Sobol,47,"[(-100, 100)]",100,1000,100,F122017,7801887587.734382,23.762916088104248
Sobol,47,"[(-100, 100)]",10,1000,100,F132017,1399.2588370143822,22.73599100112915
HDS,47,"[(-100, 100)]",50,1000,100,F132017,2130470.1590631776,26.67207908630371
Sobol,47,"[(-100, 100)]",30,1000,100,F132017,352916.9198337145,24.511091947555546
HDS,47,"[(-100, 100)]",10,1000,100,F142017,1885.205728028648,22.90833306312561
HDS,47,"[(-100, 100)]",30,1000,100,F142017,2239863.16070479,23.76392388343811
HDS,47,"[(-100, 100)]",100,1000,100,F132017,26587861.94914304,32.41223978996277
HDS,47,"[(-100, 100)]",50,1000,100,F142017,6731888.18105777,23.25369501113892
HDS,47,"[(-100, 100)]",100,1000,100,F142017,326890653.89511,24.38814878463745
